start_time,end_time,wav_file,emotion,val,act,dom,text
12.09,14.5186,Ses04M_script01_2_M001,xxx,3,2.6667,2.3333,"Why does- why, does that bother you?"
16.23,19.54,Ses04M_script01_2_M002,xxx,3,2.6667,2.3333,"Well, maybe- maybe he just wanted to see her."
22.02,29.7357,Ses04M_script01_2_M003,fru,2.3333,2.6667,3.3333,What do you mean?  He grew up next door to the girl all his life.  Why shouldn't he want to -- why shouldn't he want to see her again?
29.8106,34.69,Ses04M_script01_2_M004,xxx,2,3.3333,3.3333,Don't look at me like that.  He didn't tell me anymore than he told you.
35.96,38.4,Ses04M_script01_2_M005,neu,3,2.6667,2.3333,How do you know he's even thinking about it?
40.0135,42.8574,Ses04M_script01_2_M006,neu,3,2.3333,3,Well so what?
46.9,48.05,Ses04M_script01_2_M007,neu,3,2,2.3333,Line.
50.51,52.262,Ses04M_script01_2_M008,xxx,2.6667,2.6667,3.3333,"Oh.  Now listen, kid."
55.22,57.74,Ses04M_script01_2_M009,xxx,2.3333,2.6667,3,You can't read her mind.
64.44,66.29,Ses04M_script01_2_M010,xxx,2.3333,2.6667,3,How do you know why she waited?
73.36,76.36,Ses04M_script01_2_M011,fru,2.3333,2.3333,2.6667,"Look, it's a nice day.  What are we arguing for?"
81.52,84.17,Ses04M_script01_2_M012,fru,2,3.6667,3.6667,What do you want me to do? What do you want?
92.07,94.11,Ses04M_script01_2_M013,fru,2,3.3333,3,"But, Kate--"
110.03,111.6,Ses04M_script01_2_M014,fru,2.6667,2.3333,3,Calm yourself.
113.63,115.5,Ses04M_script01_2_M015,fru,3.3333,3,3.6667,Calm yourself.
118.44,120.89,Ses04M_script01_2_M016,fru,3,3.3333,3.6667,"Alright, alright.  Calm yourself."
122.55,124.47,Ses04M_script01_2_M017,fru,2,3,3,Why me above all?
124.61,130.32,Ses04M_script01_2_M018,xxx,2,3.3333,3,"What does that mean, me above all?  Look at you.  You're shaking."
132.41,138.2511,Ses04M_script01_2_M019,ang,2,3.3333,3.3333,"What have I got to hide?  What the hell is the matter with you, Kate?"
5.86,9.9,Ses04M_script01_3_F000,xxx,4,3.5,3.5,You're the only one I know who loves his parents.
11.65,19.39,Ses04M_script01_3_F001,xxx,4,3,4,"It's okay.  It's a good thing.  You know, it's lovely here and the air is sweet."
22.28,27.3097,Ses04M_script01_3_F002,xxx,2.5,3,3,"No, not sorry, but I'm not going to stay."
28.06,31.41,Ses04M_script01_3_F003,xxx,3,3,3.5,"In the first place, your mother as much as told me to go."
31.59,35.7127,Ses04M_script01_3_F004,xxx,2,3,3,You saw that and then you've been kind of--
35.94,39.2,Ses04M_script01_3_F005,xxx,2,3.5,4,"Well, kind of embarrassed ever since I got here."
47.35,50.55,Ses04M_script01_3_F006,xxx,2,3,3,"I knew they would, your mother, anyway."
51.15,54.55,Ses04M_script01_3_F007,xxx,2.5,3,4,"From her point of view, why else would I come?"
62.57,64.9,Ses04M_script01_3_F008,xxx,4,2.5,3.5,I guess this is why I came.
100.83,104.08,Ses04M_script01_3_F009,xxx,4,3.5,4,"Chris, I've been ready a long, long time."
106.0128,108.94,Ses04M_script01_3_F010,xxx,2.5,2.5,4,I almost got married two years ago.
109.49,111.76,Ses04M_script01_3_F011,xxx,3.5,2.5,3.5,You started to write me.
112.83,114.45,Ses04M_script01_3_F012,hap,4,4,4,Every day since.
115.36,123.41,Ses04M_script01_3_F013,hap,2,3.5,4.5,"I was waiting for you, Chris.  'Til then, you never wrote and when you did, what did you say?  You sure can be ambiguous, you know."
133.31,141.3504,Ses04M_script01_3_F014,hap,3,4,4.5,I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.
144.36,147.48,Ses04M_script01_3_F015,xxx,4,2.5,3,Not like that you're not.
148.31,155.57,Ses04M_script01_3_F016,xxx,3,3.5,4,"Like Larry's brother.  Do it like you, Chris.  What is it, Chris?"
161.68,164.38,Ses04M_script01_3_F017,xxx,2.5,3,3.5,"No, what is it, Chris?  Your mother?"
165.9592,170.24,Ses04M_script01_3_F018,xxx,2,3.5,4,"Then what's wrong.  Even in your letters, there was something ashamed."
174.5873,177.26,Ses04M_script01_3_F019,xxx,2,3,3.5,You've got to tell me.
181.07,184.1,Ses04M_script01_3_F020,xxx,2,3,4.5,It wouldn't work this way.
193.3439,195.3697,Ses04M_script01_3_F021,xxx,2.5,2.5,3,"Yeah, sure."
198.5208,201.2968,Ses04M_script01_3_F022,sad,2,3,3,How many?
203.1725,205.41,Ses04M_script01_3_F023,sad,2,3,3.5,"Oh, gees."
321.85,324.46,Ses04M_script01_3_F024,xxx,2.5,3,3.5,And do you still feel that way?
325.9162,333.1938,Ses04M_script01_3_F025,xxx,3,3.5,4,"Because you mustn't feel that way anymore, Chris.  Because you have a right to everything you have, everything, Chris; to me, too."
333.33,341.62,Ses04M_script01_3_F026,xxx,2.5,4,4.5,"And your money, there's nothing wrong in your money.  Your father put hundreds of planes in the air.  You should be proud.  A man should be paid for that."
344.24,346.8002,Ses04M_script01_3_F027,hap,4,3.5,3.5,What'll I do with a fortune?
9.38,12.21,Ses04M_script01_3_M000,xxx,3.5,2.5,3.5,"I know.  It went out of style, didn't it?"
19.4319,22.73,Ses04M_script01_3_M001,xxx,2.5,2.5,2.5,So you're not sorry you came?
26.96,28.58,Ses04M_script01_3_M002,xxx,2.5,2.5,3,Why?
35.15,36.35,Ses04M_script01_3_M003,xxx,2,3,3.5,What?
39.49,47.69,Ses04M_script01_3_M004,xxx,2,3,3.5,The trouble is I planned on sneaking up on you over a period of a week or so.  But they take it for granted that we're all set.
50.06,51.69,Ses04M_script01_3_M005,xxx,2,3,2,How did you know?
54.62,58.73,Ses04M_script01_3_M006,xxx,2,2.5,2.5,Well wouldn't you want to?
59.83,63.2,Ses04M_script01_3_M007,xxx,2.5,2.5,4,I guess you know this is why I asked you to come.
64.54,72.83,Ses04M_script01_3_M008,xxx,3.5,2.5,4.5,"Ann, I love you.  I love you a great deal.  I love you."
73.2,82.0042,Ses04M_script01_3_M009,xxx,2.5,2.5,4,I have no imagination.  That's all I know to tell you.  I'm embarrassing you.
82.0793,90.7073,Ses04M_script01_3_M010,xxx,2,2.5,4,I didn't want to tell it to you here.  I wanted someplace we'd never been; someplace where we'd be brand new to each other.
90.8642,101.35,Ses04M_script01_3_M011,xxx,2,3,3,"You think this is wrong, don't you; this yard, this chair?  I want you to be ready for me.  I don't want to win you away from anything."
103.14,106.65,Ses04M_script01_3_M012,xxx,2,3,4,Then he's gone forever?  You're sure?
108.41,110.08,Ses04M_script01_3_M013,xxx,3,2.5,3.5,Why didn't you?
111.2,113.12,Ses04M_script01_3_M014,xxx,3,3,3.5,You felt something that far back?
113.99,115.81,Ses04M_script01_3_M015,xxx,2.5,3,4,"Anne, why didn't you let me know?"
122.86,126.14,Ses04M_script01_3_M016,xxx,3.5,2.5,4,"Anne, give me a kiss.  Give me a -"
127.55,133.9,Ses04M_script01_3_M017,xxx,4,3.5,4.5,"I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you."
141.0503,145.2518,Ses04M_script01_3_M018,xxx,3.5,3.5,4,"Anne, we're going to live now.  I'm going to make you so happy."
146.95,148.83,Ses04M_script01_3_M019,xxx,3.5,3.5,3.5,I kissed you.
158.1,162.29,Ses04M_script01_3_M020,xxx,2.5,2.5,3.5,Let's drive somewhere.  I want to be alone with you.
164,166.51,Ses04M_script01_3_M021,xxx,2,2.5,3,"No, no, nothing like that."
169.81,174.8874,Ses04M_script01_3_M022,sad,2,2,3,"Yes, I suppose there has been.  But it's going from me."
178.57,181.6,Ses04M_script01_3_M023,sad,1.5,3.5,4,I don't know where to start.
184.34,193.6441,Ses04M_script01_3_M024,sad,2.5,2.5,3.5,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?"
194.8445,198.8959,Ses04M_script01_3_M025,sad,2,2.5,3.5,Well I lost them.
200.7716,203.2475,Ses04M_script01_3_M026,sad,2,3,3,Just about all.
206.72,212.4758,Ses04M_script01_3_M027,sad,2,2.5,4,It takes a little time to toss that off because they weren't just men.
212.5508,227.36,Ses04M_script01_3_M028,sad,2,3,4,"For instance, one time it'd been raining several days.  And this kid came to me and gave me his last pair of dry socks; put them in my pocket.  That's only a little thing, but that's the kind of guys I had."
227.48,236.63,Ses04M_script01_3_M029,xxx,2,3.5,5,They didn't die.  They killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.
239.05,250.93,Ses04M_script01_3_M030,sad,2,3,4,"And I got this idea watching them go down, everything was being destroyed, see?  But, to me, it seemed there was one new thing that was made,"
250.99,262.58,Ses04M_script01_3_M031,sad,2,3,4,a kind of responsibility.  Man for man.  You understand me?  And then I went home and it was incredible.
262.93,279.64,Ses04M_script01_3_M032,sad,2,3,4.5,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow"
279.77,290.27,Ses04M_script01_3_M033,sad,2,2.5,4.5,because nobody was changed.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive;
291.06,305.63,Ses04M_script01_3_M034,sad,2,3.5,4.5,"to open that bank book; to drive the new car; to see the new refrigerator.  I mean, you can take these things out of a war, but when you drive the new car, you have to know that it came out of the love a man can have for a man."
306.56,321.91,Ses04M_script01_3_M035,sad,2,3,4,"You have to be a little better because of that.  Otherwise, we have is really loot and there's blood on it.  I don't want to take any of it.  I guess that included you."
324,326.28,Ses04M_script01_3_M036,xxx,3,3,4,"I want you now, Annie."
341.04,344.6,Ses04M_script01_3_M037,hap,3.5,3.5,4,"Annie, Annie, I'm going to make you a fortune."
21.14,22.91,Ses04M_script02_1_F000,neu,2.5,1.5,2,Fine.
43.14,44.6,Ses04M_script02_1_F001,xxx,2.5,2.5,3,What flashlight?
46.65,48.58,Ses04M_script02_1_F002,ang,2,2.5,3.5,It's not yours.
49.52,52.27,Ses04M_script02_1_F003,ang,2,3.5,3,"It's ours.  It's mine, too."
52.89,58,Ses04M_script02_1_F004,ang,2,4,3,You kept saying my flashlight as if it's somehow just yours.  How is that supposed to make me feel?
72.68,74.05,Ses04M_script02_1_F005,ang,2.5,2.5,3,Yes.
105.92,107.5,Ses04M_script02_1_F006,xxx,2.5,1.5,2.5,I'm cold.
108.19,110.4921,Ses04M_script02_1_F007,ang,2,3,2.5,It's after eleven; let's go home.
115.21,117.38,Ses04M_script02_1_F008,ang,2.5,3,3.5,There is no point in coming down here.
117.51,118.9223,Ses04M_script02_1_F009,fru,2.5,2,3,That's my point.
120.07,121.8587,Ses04M_script02_1_F010,ang,2.5,2.5,2.5,So let's go home.
129.01,131.7097,Ses04M_script02_1_F011,fru,2,3.5,2.5,Not particularly.
132.7516,135.55,Ses04M_script02_1_F012,ang,2,3.5,2.5,I just don't.  It's stupid.
149.07,156.28,Ses04M_script02_1_F013,ang,2,4,3,"Pass up what?  These little fish swim onto the beach, flop around and then they swim away.  And then they die."
176.82,179.02,Ses04M_script02_1_F014,neu,2,3,3,What are you so excited about?
179.05,183.72,Ses04M_script02_1_F015,fru,2,3.5,3,This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.
200.81,203.1767,Ses04M_script02_1_F016,fru,2.5,2.5,2.5,I'm just not.
204.0766,205.5448,Ses04M_script02_1_F017,ang,2.5,3.5,3,Yes.
218.74,228.8935,Ses04M_script02_1_F018,ang,2.5,3.5,3.5,"Last year, you will also remember, our shoes got wet.  I got sand in my panties.  We got into a big fight over nothing.  You got a sore throat and we did not see the grunions."
230.99,233.96,Ses04M_script02_1_F019,fru,2,3,3,We didn't see them the first time either.
309.3591,311.8692,Ses04M_script02_1_F020,fru,2.5,2.5,2.5,That's the wind.
313.7,315.45,Ses04M_script02_1_F021,fru,2,3,2.5,About what?
6.79,15.24,Ses04M_script02_1_M000,xxx,4,2.5,2.5,"What time is it?  They're supposed to run around midnight.  This is great, isn't it?  Look at this night we've got here; couldn't be better."
15.29,21.59,Ses04M_script02_1_M001,exc,3.5,2.5,2.5,"Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid we'd miss it.  How you doing?"
22.8751,34.92,Ses04M_script02_1_M002,exc,4,4,2.5,"Is that, is that - is that just foam?  I can't even tell.  Although, if you can't tell, it's probably isn't them.  It'll probably be unmistakable, don't you think?"
35.11,43.57,Ses04M_script02_1_M003,exc,3,3,2.5,"How you doing?  Oh, no, you know what I did?  I forgot to bring my flashlight.  How could I be so stupid?  I should have brought my flashlight."
44.25,47.14,Ses04M_script02_1_M004,xxx,2.5,3,3,"The flashlight; the silver one.  There's only one, isn't there?"
48.3551,50,Ses04M_script02_1_M005,neu,2.5,2,2,Whose is it?
51.84,53.328,Ses04M_script02_1_M006,fru,2.5,2.5,2,"Well, sure."
56.96,68.46,Ses04M_script02_1_M007,xxx,2.5,3.5,2.5,"No, of course, our flashlight; yours and mine.  Me flashlight es su flashlight, naturally.  How could we not think to bring it?  I hope the moon stays out."
68.72,73.4,Ses04M_script02_1_M008,exc,3.5,2.5,2,"I wonder, do they always run during a full moon? I can't remember if it was full last year.  Remember?"
73.7877,82.36,Ses04M_script02_1_M009,neu,3,2.5,2.5,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket."
82.6482,99.1256,Ses04M_script02_1_M010,xxx,4,2.5,2.5,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh."
101.15,106.55,Ses04M_script02_1_M011,xxx,3.5,2.5,2,I wonder if they can hear me talk or feel the vibrations in the sand when we move around.
106.83,108.69,Ses04M_script02_1_M012,neu,3,2.5,2,You want my jacket?
110.2,115.5,Ses04M_script02_1_M013,fru,2,3.5,2.5,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?
117.11,118.01,Ses04M_script02_1_M014,neu,3,3,2.5,Right.
118.55,120.82,Ses04M_script02_1_M015,neu,2.5,2.5,2,"That's my point, too."
121.6219,129.4,Ses04M_script02_1_M016,fru,2.5,3,2.5,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?"
130.9519,133.22,Ses04M_script02_1_M017,xxx,2.5,2,1.5,Why not?
135.3091,149.4,Ses04M_script02_1_M018,exc,2.5,3.5,2.5,"Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up."
155.73,167.088,Ses04M_script02_1_M019,fru,3,3,2.5,"Yeah, but that moment on the beach is the highlight of their little lives.  I mean, all that flopping around is laying eggs or what do you -- spawning or mating, something like that."
167.6,170.99,Ses04M_script02_1_M020,exc,3,2.5,2.5,There's mystery here and magic.
173.0554,177.2232,Ses04M_script02_1_M021,exc,3.5,2.5,2.5,"Oh, it's a big night for these guys.  Uh, life's last orgy."
183.12,193.33,Ses04M_script02_1_M022,exc,3,3,2.5,"Yeah, they do. Okay.  But it's fish who do something none of the other fish do; like the swallows are returning to Capistrano; or the lemmings throwing themselves off the cliffs, like that."
193.39,201.32,Ses04M_script02_1_M023,exc,2.5,3,2.5,There's mystery here and magic; a little bit of the unexplainable.  I don't see how you can not be interested.
202.4663,204.3134,Ses04M_script02_1_M024,sur,2.5,3,2,For real?
205.83,219.15,Ses04M_script02_1_M025,xxx,3,3,2.5,"I don't get it.  First time we came here to see it, you said it was the best night of your life.  And last year, I remember distinctly you were so excited to get here, you stubbed your toe rushing me out the door and didn't even notice until we were in the car."
228.4199,231.53,Ses04M_script02_1_M026,xxx,2.5,2,3,We weren't in a good spot.
233.51,244.191,Ses04M_script02_1_M027,xxx,2,3.5,3,We just weren't in a good spot.  This is a much better spot.  I've got good instincts for these things.  Look there.  What's that?  Is that -
244.32,258.6359,Ses04M_script02_1_M028,exc,3.5,3,2.5,"no, it's just seaweed, isn't it?  Oh, man, this is great.  I wouldn't miss this for anything.  I mean, think about this.  I know you're not interested, but just think about this for a minute."
258.7307,271.7548,Ses04M_script02_1_M029,exc,3,3,2.5,Out there someplace is this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.  No one sent them an invitation or a map;
271.7969,281.7952,Ses04M_script02_1_M030,exc,3,3,2.5,"just some little instinctual time release firecracker went off in their little bodies and all as one, they turned and formed a line as long as the California coast and started swimming."
281.85,291.49,Ses04M_script02_1_M031,exc,3.5,3.5,2.5,They're swimming right now as if that's the only thing that matters.  It's single mindedness with no mind.  Urgency that's pure urge.
291.57,309.6906,Ses04M_script02_1_M032,exc,3.5,4,2.5,"They don't know what drives them.  They don't give it a name or ask a question.  They just turn, as one, and start the swim that brings them here; to this place, where we stand, for a massive celebration of sex and death.  Oh, man, I'm giving myself goose bumps.  All my hairs are popping up."
311.3956,314.0951,Ses04M_script02_1_M033,exc,3,2.5,1.5,Well so what did you think?
5.9327,9.3542,Ses04M_script02_2_F000,neu,3,1.5,2.5,"Look at this, goose bumps."
10.74,13.18,Ses04M_script02_2_F001,xxx,2.5,2.5,2.5,About what?
13.78,15.66,Ses04M_script02_2_F002,xxx,2,2.5,3.5,It's ridiculous.
18.59,25.91,Ses04M_script02_2_F003,xxx,2,2.5,4.5,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.
27.91,41.01,Ses04M_script02_2_F004,xxx,2,3.5,4.5,Sure.  They're all told the same story.  It's what keeps us coming back for more; keeps us excited; keeps us thinking that life is going to start any minute now if we could just find the right spot; get in on the action.
