,start_time,end_time,wav_file,emotion,val,act,dom,text,label
8288,153.46,160.0793,Ses05F_impro05_M022,neu,2.5,2.5,3.5,I don't believe that for a second.,0
8289,160.1078,165.6,Ses05F_impro05_M023,neu,2.5,2.5,4,Well I don't know why you wouldn't believe that.,0
8291,180.24,185.19,Ses05F_impro05_M025,neu,2.5,3.5,3.5,"No, I don't think you are. I mean If you were doing everything you could, you'd either give me more money or you'd figure out where my bag is.",0
8292,185.28,188.7,Ses05F_impro05_M026,fru,3,2.5,3,"Well, I have no way to give you more money.  I'm giving you as much money as I can, and figuring- as far as figuring out where you bag is-",1
8293,197.66,204.16,Ses05F_impro05_M027,fru,2.5,3,3.5,What do you mean as you can?  Who makes up these rules?,1
8294,206.82,208.89,Ses05F_impro05_M028,fru,3,2.5,2.5,makes up?,1
8295,211.11,221.4,Ses05F_impro05_M029,fru,2.5,3,4,You're an autono- autonomous human being.  You could- You could go into the com-,1
8296,225.71,228.4669,Ses05F_impro05_M030,neu,3,3,3,"The airline makes these rules, mom ma'am.",0
8297,229.6,233.56,Ses05F_impro05_M031,neu,2.5,3,3.5,You could go into the computer and- you know- print-,0
8298,238.79,245.45,Ses05F_impro05_M032,neu,3,3.5,4,I've gone into the computer.  I told you exactly what I can see in the computer that your luggage did arrive here.,0
8299,250.96,258.66,Ses05F_impro05_M033,neu,2,3,4,"So I'm just supposed to oh, well, oops, my luggage is gone and be fine with that and take your stinking fifty dollar voucher?",0
8300,259.25,262.14,Ses05F_impro05_M034,neu,3,3,3,"Well, you can take my stinking fifty dollar voucher and go home and wait and see if your luggage turns up. And if it does, then we'll deliver it to you.",0
8301,264.9292,271.51,Ses05F_impro05_M035,fru,3,3,3.5,And you have no guarantee.,1
8302,271.56,278.31,Ses05F_impro05_M036,neu,2.5,3,3.5,"I have no guarantee, absolutely not.",0
8303,278.56,280.91,Ses05F_impro05_M037,neu,2.5,3,2.5,This is ridiculous.,0
8304,280.97,283.44,Ses05F_impro05_M038,fru,2.5,3,3,How can I guarantee finding your luggage when it's lost?,1
8305,289.83,296.59,Ses05F_impro05_M039,neu,2.5,3,4,"Uh- Because you guys lost it, so it should be your responsibility to find it, too.",0
8306,298,299.46,Ses05F_impro05_M040,neu,2.5,2.5,3,"Right, well, when you're at home and you lose something, do you guarantee that you're going to find it later on?",0
8307,301.53,304.58,Ses05F_impro05_M041,neu,3,3,3.5,"Oh, come on.  Would you cut it out?  This is ridiculous.",0
8309,319.46,326.9644,Ses05F_impro05_M043,fru,3,3,4,"No, I don't think I am.  I like have a whole bunch of stuff that means a lot to me, and I brought it you know from Africa.  It's not like I can just go back and get it whenever I want.",1
8310,326.98,329.3014,Ses05F_impro05_M044,fru,3,3,3,Right.,1
8311,330.6,334.14,Ses05F_impro05_M045,fru,2.5,2.5,3.5,It's not like I can go to Kmart and buy another.,1
8312,337.52,342.54,Ses05F_impro05_M046,fru,3,3,3.5,"I understand that, ma'am, but things get lost.  There's nothing I can do about that.  Things happen.  Accidents happen.",1
8313,343.97,346.4064,Ses05F_impro05_M047,fru,2.5,3,3.5,"And while I really would love to be able to hand you your bag right now, obviously I can't do that.",1
8314,355.62,357,Ses05F_impro05_M048,neu,3,3,2.5,okay fine.,0
8315,358.1,365.26,Ses05F_impro05_M049,fru,2.5,3.5,4.5,So you'd like the fifty dollar voucher?,1
8316,365.3,370.53,Ses05F_impro05_M050,neu,2.5,3.5,4,"Yeah, I'll take your fifty dollar voucher.",0
8317,371.63,374.16,Ses05F_impro05_M051,neu,3,2.5,2.5,"Okay, just fill out these three forms, and um- you'll- we'll have that sent to you within the next three weeks and, of course, we'll definitely keep an eye out for your bag.",0
8318,375.1,385.14,Ses05F_impro05_M052,neu,3.5,3,3.5,Thanks.,0
8319,386.39,388.27,Ses05F_impro05_M053,neu,4,2.5,3,You have a wonderful day.,0
8320,10.2102,15.607,Ses05F_impro06_F000,sad,2,2,3,What's wrong Melissa?,3
8321,21.25,27.558,Ses05F_impro06_F001,sad,2,2.5,3,A good friend of mine passed away the other day.,3
8322,27.9065,35.54,Ses05F_impro06_F002,sad,1.5,2,3,"Oh no, I'm so sorry. What happened?",3
8323,42.81,47.26,Ses05F_impro06_F003,sad,1.5,2.5,3,"Oh they had some pretty progressive cancer,",3
8324,48.5,49.98,Ses05F_impro06_F004,sad,2,2.5,2.5,"metastasized and it was old and they knew that it wasn't looking good, but-",3
8325,58.21,59.57,Ses05F_impro06_F005,sad,1.5,2.5,2.5,That's the worst.  I'm so sorry.  Did you know him well?,3
8326,60.2,64.53,Ses05F_impro06_F006,sad,1.5,2.5,4,Yeah.  We were.  Pretty close.,3
8328,71.58,73.94,Ses05F_impro06_F008,sad,1.5,1.5,3.5,"I am so sorry,  It's-",3
8329,75.39,79.42,Ses05F_impro06_F009,sad,2,2.5,3,It's the worst when they go like that.  Was he young?,3
8330,85.31,87.73,Ses05F_impro06_F010,sad,2.5,2.5,3,Kind of.,3
8331,92.22,99.8,Ses05F_impro06_F011,sad,2,2,2.5,"It's hard to watch when it's painful for them, you know.",3
8332,103.51,107.64,Ses05F_impro06_F012,sad,1.5,2.5,3,"Absolutely, absolutely.",3
8333,108.76,111.93,Ses05F_impro06_F013,sad,2,3,4,It's the think,3
8334,114.17,119.6,Ses05F_impro06_F014,sad,2.5,2.5,3,"I just, I don't know.",3
8335,120.66,122.32,Ses05F_impro06_F015,sad,2,2,2.5,There's no reason for it.,3
8336,123.95,128.74,Ses05F_impro06_F016,sad,1.5,2,3,I know.,3
8337,136.68,140.13,Ses05F_impro06_F017,sad,2,2.5,3,And he could of...  He was pretty awesome,3
8338,143.27,144.78,Ses05F_impro06_F018,sad,2,3,3,Yeah?  What'd he do?  What did they do?  How'd you know him?,3
8339,148.77,153.87,Ses05F_impro06_F019,sad,2.5,3,3,"Uh,  We grew up together.",3
8340,157.29,158.69,Ses05F_impro06_F020,sad,2.5,2.5,2.5,yeah.,3
8341,159.87,164.77,Ses05F_impro06_F021,sad,2.5,3,3,"Is he an actor too, or-?",3
8342,165.58,172.29,Ses05F_impro06_F022,sad,2,3,3.5,"Yeah, he kind of did a lot of things, but we acted together, sometimes.",3
8343,172.54,179.2,Ses05F_impro06_F023,sad,2,3.5,3,"I feel really bad for his family, you know.",3
8344,185.95,187.51,Ses05F_impro06_F024,sad,1.5,3,2,"Yes of course, of course.",3
8345,200.27,202.12,Ses05F_impro06_F025,sad,3,2,2.5,"It must be really, really hard to lose a child.",3
8346,203.31,207.27,Ses05F_impro06_F026,sad,2,2,3,Was he very close to his family?,3
8347,208.73,210.52,Ses05F_impro06_F027,sad,2,2.5,2.5,"Yeah.  And they were really supportive, like through the whole process, but-",3
8351,15.67,21.0373,Ses05F_impro06_M001,sad,1.5,3,3,Of course not.  You have no idea what it's like to lose a kid.,3
8352,36.29,43.35,Ses05F_impro06_M002,sad,2,2,3.5,"Yeah, I'm just going to miss him.",3
8353,50.17,53.88,Ses05F_impro06_M003,sad,2,2.5,2.5,"Of course. If there's anything I can do, you just let me know.  Okay?",3
8354,54.92,58.55,Ses05F_impro06_M004,sad,2,2.5,3,Thank you.,3
8355,64.24,67,Ses05F_impro06_M005,sad,2,3,3.5,Of course.,3
8356,67.72,69.16,Ses05F_impro06_M006,sad,2.5,2,2.5,Is there a funeral planned? or-,3
8357,70.51,72.26,Ses05F_impro06_M007,sad,2.5,2.5,3.5,"Yeah, they're going to do some sort of memorial service or something.",3
8358,78.95,85.56,Ses05F_impro06_M008,sad,2.5,3,3,"Cool, Well, If you want me to go with you, I will.",3
8359,87.32,88.83,Ses05F_impro06_M009,sad,3,2.5,2.5,Thanks.,3
8360,90.25,92.81,Ses05F_impro06_M010,neu,3,2.5,3,No problem.,0
8361,107.03,109.2,Ses05F_impro06_M011,sad,2.5,2,3.5,"It's really bizarre, you know, when you know somebody really well, and then...",3
8362,111.47,114.06,Ses05F_impro06_M012,neu,2.5,2.5,3,something happens and they die and it's like-,0
8363,119.18,120.8577,Ses05F_impro06_M013,neu,2.5,2,2.5,"really hard to imagine that like you're going to continue to live, and that person's just going to have stopped.",0
8364,129.24,133.91,Ses05F_impro06_M014,sad,2,2.5,3.5,"Right, it just doesn't make any sense, it's not real.  It doesn't feel real.",3
8367,146.36,149.21,Ses05F_impro06_M017,neu,2.5,2,2.5,"Do you know what, it's going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess.",0
8368,155.06,157.7158,Ses05F_impro06_M018,neu,3,3,3,yeah.,0
8369,158.05,159.89,Ses05F_impro06_M019,neu,3,2,2.5,That's the best way to put it.,0
8370,178.74,184.46,Ses05F_impro06_M020,sad,2,3,3,It's hard to say good-bye.,3
8371,184.7,186.34,Ses05F_impro06_M021,neu,3,2,2.5,Absolutely.,0
8373,201.61,203.7,Ses05F_impro06_M023,neu,3,2,2.5,"Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it's trying what it's supposed to be.",0
8375,210.48,221.85,Ses05F_impro06_M025,neu,4,3,4,yeah yeah.,0
8376,2.7258,4.66,Ses05F_impro07_F000,exc,4.5,3.5,3.5,So guess what.,5
8377,5.02,7.81,Ses05F_impro07_F001,exc,4.5,3,4,what,5
8378,9.23,10.25,Ses05F_impro07_F002,exc,4,3,3,I got into college.,5
8379,11.08,12.57,Ses05F_impro07_F003,exc,4.5,3,3,"Shut up.  What'd you get, where'd you get accepted to? please",5
8380,13.65,14.79,Ses05F_impro07_F004,exc,4.5,3.5,4,U.S.C..,5
8381,14.97,16.7,Ses05F_impro07_F005,exc,4.5,3,4,"Oh, sweet.",5
8382,19.37,21.68,Ses05F_impro07_F006,hap,4,3,3.5,yeah.,4
8383,24.01,27.77,Ses05F_impro07_F007,neu,4.5,2.5,3,So you're not going to leave me.,0
8384,30.8,35.79,Ses05F_impro07_F008,exc,4.5,4,4.5,No.,5
8387,49.76,52.88,Ses05F_impro07_F011,exc,4.5,3.5,4,Are you going to live on campus?  Where are you going to live?,5
8388,54.16,58.26,Ses05F_impro07_F012,exc,4.5,4,4,Uh- I don't know.,5
8389,60.24,64.57,Ses05F_impro07_F013,exc,4,3,3.5,Uh! stay over here.  Like travel to school. because you are so close to me,5
8390,70.8,73.34,Ses05F_impro07_F014,exc,4.5,3.5,4,"Well, I don't want to, I don't want to live with my mom.",5
8391,75.27,76.66,Ses05F_impro07_F015,exc,4.5,3,3.5,"Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together.",5
8392,77.12,79.84,Ses05F_impro07_F016,exc,4,3.5,3.5,Whoa.  What an idea.  Where would you want to live?,5
8393,85.88,87.12,Ses05F_impro07_F017,exc,3.5,2.5,2.5,That'll be awesome.,5
8397,95.57,98.8,Ses05F_impro07_F021,exc,4.5,3,3.5,But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.,5
8399,104.24,108.42,Ses05F_impro07_F023,exc,4.5,4,4,"Whoa, this is going to be so much fun.",5
8400,117.3,119.36,Ses05F_impro07_F024,exc,4,3,3.5,it is going to be so much fun. Yes.,5
8401,119.44,121.72,Ses05F_impro07_F025,exc,4,2.5,3.5,Uh! I'm so happy that you're not going to go away.,5
8402,123.69,124.93,Ses05F_impro07_F026,exc,4,3.5,3.5,"Thank you. I know, I'm really, really, really excited.",5
8403,125.05,126.54,Ses05F_impro07_F027,exc,4,3.5,3.5,"Oh, I bet you're going to love it too.  You always wanted to go to U.S.C..",5
8404,129.9,133.96,Ses05F_impro07_F028,exc,5,4,4,"I know they have a really, really great program for what I want to do.",5
8405,135.73,139.15,Ses05F_impro07_F029,exc,4,3.5,3.5,"You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",5
8406,144.47,146.71,Ses05F_impro07_F030,exc,5,4.5,4,Can we for real live together?,5
8407,147.16,149.35,Ses05F_impro07_F031,exc,4,3.5,3.5,"Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",5
8408,149.5,152.36,Ses05F_impro07_F032,exc,4,3,3.5,awesome.,5
8409,158.12,160.02,Ses05F_impro07_F033,exc,5,4,4,So should we get a place near campus? or-,5
8410,162.81,164.04,Ses05F_impro07_F034,exc,4,2.5,3,That'll be great. That'll be great.,5
8411,169.44,172.37,Ses05F_impro07_F035,exc,3.5,3,3.5,"We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?",5
8412,172.66,174.02,Ses05F_impro07_F036,exc,3.5,2.5,3,okay.,5
8413,174.65,175.73,Ses05F_impro07_F037,exc,4,2.5,2.5,not yet.,5
8414,177.21,179.14,Ses05F_impro07_F038,exc,4.5,3.5,4,"Yeah, me either.",5
8415,179.6,180.76,Ses05F_impro07_F039,exc,4.5,3.5,3.5," I know, I know, I know, we'll figure it out.  Right?   it is going to be so much fun.",5
8416,4.24,5.2953,Ses05F_impro07_M000,exc,4,3,3.5,That happens. That happens at time,5
8417,7.15,10.08,Ses05F_impro07_M001,exc,4,3.5,3.5,yeah.,5
8418,10.11,12.34,Ses05F_impro07_M002,exc,4.5,4.5,4,It's going to be ridiculous.  It's going to be so cool.,5
8419,12.36,14.26,Ses05F_impro07_M003,exc,4.5,3.5,4,"You can't make fun of me because I'm not going to school, though, because I'm going to be working though.",5
8420,14.45,17.7449,Ses05F_impro07_M004,exc,4.5,3.5,4,I'm not going to make fun of you.,5
8421,17.7762,19.94,Ses05F_impro07_M005,exc,3.5,3,3.5,I'll have to make money and support us.,5
8422,21.06,25.82,Ses05F_impro07_M006,exc,4,3.5,3.5,"[LAUGHTER] Oh, I'm going to be working too, I mean.",5
8423,27.2,31.37,Ses05F_impro07_M007,hap,3.5,3.5,4.5,"Well, yeah, of course, but you're going to be working on your school stuff too, and partying that takes up a lot of time, right, especially at U.S.C., I hear it's a big party college.",4
8424,31.62,34.09,Ses05F_impro07_M008,exc,4.5,4,4,I- I hear the same.,5
8425,34.9,42.61,Ses05F_impro07_M009,exc,3.5,3,3,Woo- I I do.,5
8427,44.94,50.17,Ses05F_impro07_M011,exc,4,3,3.5,I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.,5
8428,50.66,53.3286,Ses05F_impro07_M012,exc,4.5,3,4,oh yeah.,5
8429,53.3599,55.99,Ses05F_impro07_M013,exc,4.5,4,4,oh yeah.,5
8430,56.79,60.95,Ses05F_impro07_M014,exc,4.5,3,4,You're a wild and crazy woman.,5
8431,63.73,71.24,Ses05F_impro07_M015,exc,4.5,3.5,4.5,"[LAUGHTER] Oh, it'll be awesome, that's for sure.",5
8432,72.37,77.5,Ses05F_impro07_M016,exc,4.5,4.5,4.5,"Uh huh, it will be awesome.",5
8433,79.03,81.54,Ses05F_impro07_M017,exc,4,3.5,4,Better than if I'd picked up and moved to Boston.,5
8434,81.57,88.16,Ses05F_impro07_M018,exc,3.5,3,4,"Oh, man, I'd have been so mad at you.  I'd have been so mad at you, because, what could I have done,",5
8435,89.22,90.16,Ses05F_impro07_M019,exc,2.5,2.5,3,"living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad.",5
8436,90.17,96.2,Ses05F_impro07_M020,exc,3,3.5,3.5,[LAUGHTER] by yourself.,5
8437,97.78,101.5,Ses05F_impro07_M021,exc,3,3,4,you'd be that kid,5
8440,118.97,122.64,Ses05F_impro07_M024,exc,4.5,3.5,4.5,[LAUGHTER],5
8441,122.65,128.77,Ses05F_impro07_M025,exc,4,4,4,"Oh, it's going to be so much fun.",5
8442,128.8,131.53,Ses05F_impro07_M026,exc,4,3.5,3.5,yeah.,5
8443,132.69,136.23,Ses05F_impro07_M027,exc,4,3.5,4,"Well, congratulations. and to me too, because now I get to-have-",5
8445,143.98,149.67,Ses05F_impro07_M029,exc,4,3.5,4,That's a good idea.,5
8446,151.02,161.48,Ses05F_impro07_M030,exc,4,3.5,4.5,Let's go tomorrow.,5
8447,161.57,163.08,Ses05F_impro07_M031,exc,4,3.5,3.5,"Tomorrow, tomorrow, tomorrow-",5
8448,164.35,170.8,Ses05F_impro07_M032,exc,4.5,4,4,yeah.,5
8449,171.63,173.14,Ses05F_impro07_M033,exc,4,3.5,3.5,"Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.",5
8450,173.65,175.54,Ses05F_impro07_M034,exc,4,3,3,Woo-,5
8451,175.55,178.95,Ses05F_impro07_M035,exc,3.5,3,3.5,"Oh God, it's awesome... There's going to be tons of places. ",5
8452,179.0466,185.33,Ses05F_impro07_M036,exc,4,3.5,3.5,exciting.,5
8453,1.9734,3.72,Ses05F_impro08_F000,neu,3,1.5,2.5,"Hi, sir.  How can I help you?",0
8454,17.73,18.88,Ses05F_impro08_F001,neu,3,2.5,1.5,"Oh, thank God.  Do you know how long I've been on the phone for half an hour trying to talk to a freaking human being.",0
8455,27.86,32.31,Ses05F_impro08_F002,neu,4,2,2,"All I want to do is put my, pay for my freaking credit card, and there's something wrong in my bill, Like I swear, it says I didn't paid last month, but I know I paid last month.",0
8456,36.61,39.34,Ses05F_impro08_F003,neu,3.5,2.5,2.5,Okay.,0
8457,39.37,41.57,Ses05F_impro08_F004,neu,3.5,2,2.5,"I put- I've been typing my number in millions of times, it won't listen to me, it's not working, and I can't get a single human being, and finally-",0
8458,42.12,45.66,Ses05F_impro08_F005,neu,3,2.5,2,"you are a real human being.  Thank you very, very much.",0
8459,47.2,48.4,Ses05F_impro08_F006,fru,3.5,3.5,2,"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",1
8460,48.73,61.77,Ses05F_impro08_F007,neu,3.5,2,2.5,"This is ridiculous.  I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody.  They have never, ever work for me.",0
8461,66.15,73.35,Ses05F_impro08_F008,neu,3,2.5,2.5,"I kwon, it is ridiculous",0
8462,74.08,74.86,Ses05F_impro08_F009,neu,3,2.5,2.5,"yeah, I understand.",0
8463,75.37,82.28,Ses05F_impro08_F010,neu,3,2.5,2.5,"Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being.",0
8464,85.63,86.77,Ses05F_impro08_F011,neu,3,2.5,2,Uh- when's when's-,0
8465,90.81,92.07,Ses05F_impro08_F012,neu,3,1.5,2,Sir-,0
8467,95.35,100.55,Ses05F_impro08_F014,neu,3,2,2.5,"Well, okay ,well First off, fine, fine, fine.  Let's see, first off, um- yeah my bill's wrong.",0
8468,100.63,102.81,Ses05F_impro08_F015,neu,3,2,2.5,"Like I know I paid last month, but it hasn't been paid and you charged me a late fee.",0
8469,103.62,118.66,Ses05F_impro08_F016,neu,3,2.5,2.5,"Okay, so where?, okay, all right, so where did you uh- locate your your bill?",0
8470,120.07,130,Ses05F_impro08_F017,neu,3,2.5,2.5,I got it in the mail.,0
8471,132.97,139.05,Ses05F_impro08_F018,neu,3,2,2.5,In the mail?,0
8472,139.14,145.43,Ses05F_impro08_F019,neu,3,2,2.5,yeah,0
8473,145.45,150.48,Ses05F_impro08_F020,neu,3,2,2.5,"So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?",0
8474,150.51,152.57,Ses05F_impro08_F021,neu,3,2.5,2.5,"Well, when I look online, it says, it says that I was charged a late fee so I'm assuming that I paid on your web site-",0
8475,154.44,160.18,Ses05F_impro08_F022,neu,3,2.5,2.5,Okay.,0
8476,161.25,180.32,Ses05F_impro08_F023,neu,3,2,2.5,"like I paid right through your own company before my due date but it's still and it even shows my payment there, and then it charged me the late fee afterwards.",0
